上海电信,#genre#
国学,http://123.13.244.53:4000/rtp/225.1.4.178:1227
早教,http://123.13.244.53:4000/rtp/225.1.4.179:1228
高网,http://123.13.244.53:4000/rtp/225.1.4.180:1229
军事,http://123.13.244.53:4000/rtp/225.1.4.181:1230
美妆,http://123.13.244.53:4000/rtp/225.1.4.182:1231
地理,http://123.13.244.53:4000/rtp/225.1.4.183:1232
经典电影,http://123.13.244.53:4000/rtp/225.1.4.175:1233
精选,http://123.13.244.53:4000/rtp/225.1.4.253:1299
足球,http://123.13.244.53:4000/rtp/225.1.4.200:1250
IPTV谍战剧场,http://123.13.244.53:4000/rtp/225.1.4.185:1240
IPTV相声小品,http://123.13.244.53:4000/rtp/225.1.4.186:1235
IPTV野外,http://123.13.244.53:4000/rtp/225.1.4.187:1236
IPTV法治,http://123.13.244.53:4000/rtp/225.1.4.188:1237
少儿动画,http://123.13.244.53:4000/rtp/225.1.4.189:1238
热播剧场,http://123.13.244.53:4000/rtp/225.1.4.190:1239
魅力时尚,http://123.13.244.53:4000/rtp/225.1.4.205:1253
爱综艺,http://123.13.244.53:4000/rtp/225.1.4.204:1252
爱体育,http://123.13.244.53:4000/rtp/225.1.4.5:1034
爱电影,http://123.13.244.53:4000/rtp/225.1.4.6:1035
爱大剧,http://123.13.244.53:4000/rtp/225.1.4.8:1037
收视指南,http://123.13.244.53:4000/rtp/225.1.4.50:1079
CCTV-1,http://123.13.244.53:4000/rtp/225.1.4.1:1030
CCTV-2,http://123.13.244.53:4000/rtp/225.1.4.2:1031
CCTV-4,http://123.13.244.53:4000/rtp/225.1.4.4:1033
CCTV-7,http://123.13.244.53:4000/rtp/225.1.4.7:1036
CCTV-9,http://123.13.244.53:4000/rtp/225.1.4.9:1038
CCTV-10,http://123.13.244.53:4000/rtp/225.1.4.10:1039
CCTV-11,http://123.13.244.53:4000/rtp/225.1.4.11:1040
CCTV-12,http://123.13.244.53:4000/rtp/225.1.4.12:1041
CCTV-13,http://123.13.244.53:4000/rtp/225.1.4.13:1042
CCTV-14,http://123.13.244.53:4000/rtp/225.1.4.14:1043
CCTV-15,http://123.13.244.53:4000/rtp/225.1.4.15:1044
CCTV-17,http://123.13.244.53:4000/rtp/225.1.4.227:2507
CCTV4欧洲,http://123.13.244.53:4000/rtp/225.1.5.31:1342
CCTV4美洲,http://123.13.244.53:4000/rtp/225.1.5.32:1343
CGTN英语,http://123.13.244.53:4000/rtp/225.1.5.34:1344
CGTN英文纪录,http://123.13.244.53:4000/rtp/225.1.5.35:1345
CGTN西班牙语,http://123.13.244.53:4000/rtp/225.1.5.36:1346
CGTN法语,http://123.13.244.53:4000/rtp/225.1.5.37:1347
CGTN阿拉伯语,http://123.13.244.53:4000/rtp/225.1.5.38:1348
CGTN俄语,http://123.13.244.53:4000/rtp/225.1.5.39:1349
河南卫视,http://123.13.244.53:4000/rtp/225.1.4.51:1080
浙江卫视,http://123.13.244.53:4000/rtp/225.1.4.19:1048
东方卫视,http://123.13.244.53:4000/rtp/225.1.4.22:1051
天津卫视,http://123.13.244.53:4000/rtp/225.1.4.24:1053
安徽卫视,http://123.13.244.53:4000/rtp/225.1.4.20:1049
山东卫视,http://123.13.244.53:4000/rtp/225.1.4.27:1056
湖北卫视,http://123.13.244.53:4000/rtp/225.1.4.35:1064
深圳卫视,http://123.13.244.53:4000/rtp/225.1.4.23:1052
黑龙江卫视,http://123.13.244.53:4000/rtp/225.1.4.28:1057
北京卫视,http://123.13.244.53:4000/rtp/225.1.4.21:1050
湖南卫视,http://123.13.244.53:4000/rtp/225.1.4.17:1046
江苏卫视,http://123.13.244.53:4000/rtp/225.1.4.18:1047
广东卫视,http://123.13.244.53:4000/rtp/225.1.4.30:1059
辽宁卫视,http://123.13.244.53:4000/rtp/225.1.4.26:1055
爱体育高清,http://123.13.244.53:4000/rtp/225.1.4.168:1220
高清纪实,http://123.13.244.53:4000/rtp/225.1.4.170:1222
东南卫视,http://123.13.244.53:4000/rtp/225.1.4.32:1061
贵州卫视,http://123.13.244.53:4000/rtp/225.1.4.41:1070
河北卫视,http://123.13.244.53:4000/rtp/225.1.4.34:1063
江西卫视,http://123.13.244.53:4000/rtp/225.1.4.37:1066
四川卫视,http://123.13.244.53:4000/rtp/225.1.4.40:1069
云南卫视,http://123.13.244.53:4000/rtp/225.1.4.33:1062
重庆卫视,http://123.13.244.53:4000/rtp/225.1.4.29:1058
吉林卫视,http://123.13.244.53:4000/rtp/225.1.4.36:1065
大象新闻,http://123.13.244.53:4000/rtp/225.1.5.45:1355
现场直播,http://123.13.244.53:4000/rtp/225.1.5.42:1352
河南IPTV-导视,http://123.13.244.53:4000/rtp/225.1.4.194:1244
河南卫视4K,http://123.13.244.53:4000/rtp/225.1.4.254:1300
上海电信,#genre#
上海新闻综合,http://116.235.109.215:4022/udp/239.45.3.209:5140
纪实人文,http://116.235.109.215:4022/udp/239.45.3.212:5140
生活时尚,http://116.235.109.215:4022/udp/239.45.3.132:5140
东方卫视,http://116.235.109.215:4022/udp/239.45.3.146:5140
上海都市,http://116.235.109.215:4022/udp/239.45.3.236:5140
都市剧场,http://116.235.109.215:4022/udp/239.45.3.136:5140
东方影视,http://116.235.109.215:4022/udp/239.45.3.237:5140
第一财经,http://116.235.109.215:4022/udp/239.45.3.211:5140
东方财经,http://116.235.109.215:4022/udp/239.45.0.17:5140
上海ICS外语,http://116.235.109.215:4022/udp/239.45.1.127:5140
上海教育,http://116.235.109.215:4022/udp/239.45.0.13:5140
欢笑剧场,http://116.235.109.215:4022/udp/239.45.3.196:5140
欢笑剧场4K,http://116.235.109.215:4022/udp/239.45.1.4:5140
五星体育,http://116.235.109.215:4022/udp/239.45.3.210:5140
法治天地,http://116.235.109.215:4022/udp/239.45.1.46:5140
家庭理财,http://116.235.109.215:4022/udp/239.45.0.14:5140
百事通4K电影,http://116.235.109.215:4022/udp/239.45.3.107:5140
百事通4K纪实,http://116.235.109.215:4022/udp/239.45.1.10:5140
百事通4K儿童,http://116.235.109.215:4022/udp/239.45.1.1:5140
乐游,http://116.235.109.215:4022/udp/239.45.3.135:5140
动漫秀场,http://116.235.109.215:4022/udp/239.45.3.134:5140
游戏风云,http://116.235.109.215:4022/udp/239.45.3.131:5140
哈哈炫动,http://116.235.109.215:4022/udp/239.45.1.55:5140
东方购物-1,http://116.235.109.215:4022/udp/239.45.3.74:5140
东方购物-2,http://116.235.109.215:4022/udp/239.45.3.75:5140
金色学堂,http://116.235.109.215:4022/udp/239.45.0.9:5140
七彩戏剧,http://116.235.109.215:4022/udp/239.45.0.16:5140
金鹰卡通,http://116.235.109.215:4022/udp/239.45.0.38:5140
卡酷少儿,http://116.235.109.215:4022/udp/239.45.0.8:5140
全纪实,http://116.235.109.215:4022/udp/239.45.3.135:5140
CCTV1综合,http://116.235.109.215:4022/udp/239.45.3.145:5140
CCTV2财经,http://116.235.109.215:4022/udp/239.45.1.109:5140
CCTV3综艺,http://116.235.109.215:4022/udp/239.45.1.68:5140
CCTV4中文国际,http://116.235.109.215:4022/udp/239.45.0.2:5140
CCTV5体育,http://116.235.109.215:4022/udp/239.45.1.69:5140
CCTV6电影,http://116.235.109.215:4022/udp/239.45.1.70:5140
CCTV7国防军事,http://116.235.109.215:4022/udp/239.45.3.56:5140
CCTV8电视剧,http://116.235.109.215:4022/udp/239.45.1.71:5140
CCTV9记录,http://116.235.109.215:4022/udp/239.45.3.4:5140
CCTV10科教,http://116.235.109.215:4022/udp/239.45.3.8:5140
CCTV11戏曲,http://116.235.109.215:4022/udp/239.45.1.196:5140
CCTV12社会与法,http://116.235.109.215:4022/udp/239.45.3.10:5140
CCTV13新闻,http://116.235.109.215:4022/udp/239.45.1.198:5140
CCTV14少儿,http://116.235.109.215:4022/udp/239.45.3.23:5140
CCTV15音乐,http://116.235.109.215:4022/udp/239.45.1.200:5140
CCTV-17农村农业,http://116.235.109.215:4022/udp/239.45.3.52:5140
CGTN,http://116.235.109.215:4022/udp/239.45.1.194:5140
浙江卫视,http://116.235.109.215:4022/udp/239.45.3.178:5140
江苏卫视,http://116.235.109.215:4022/udp/239.45.3.177:5140
湖南卫视,http://116.235.109.215:4022/udp/239.45.3.228:5140
北京卫视,http://116.235.109.215:4022/udp/239.45.3.229:5140
广东卫视,http://116.235.109.215:4022/udp/239.45.3.230:5140
深圳卫视,http://116.235.109.215:4022/udp/239.45.3.231:5140
黑龙江卫视,http://116.235.109.215:4022/udp/239.45.3.232:5140
山东卫视,http://116.235.109.215:4022/udp/239.45.3.238:5140
湖北卫视,http://116.235.109.215:4022/udp/239.45.3.239:5140
安徽卫视,http://116.235.109.215:4022/udp/239.45.1.120:5140
东南卫视,http://116.235.109.215:4022/udp/239.45.1.121:5140
江西卫视,http://116.235.109.215:4022/udp/239.45.1.122:5140
辽宁卫视,http://116.235.109.215:4022/udp/239.45.1.123:5140
天津卫视,http://116.235.109.215:4022/udp/239.45.1.124:5140
四川卫视,http://116.235.109.215:4022/udp/239.45.1.83:5140
重庆卫视,http://116.235.109.215:4022/udp/239.45.1.84:5140
贵州卫视,http://116.235.109.215:4022/udp/239.45.1.80:5140
海南卫视,http://116.235.109.215:4022/udp/239.45.1.81:5140
河北卫视,http://116.235.109.215:4022/udp/239.45.1.44:5140
金鹰纪实,http://116.235.109.215:4022/udp/239.45.1.45:5140
宁夏卫视,http://116.235.109.215:4022/udp/239.45.1.213:5140
广西卫视,http://116.235.109.215:4022/udp/239.45.0.5:5140
吉林卫视,http://116.235.109.215:4022/udp/239.45.0.6:5140
山西卫视,http://116.235.109.215:4022/udp/239.45.1.229:5140
青海卫视,http://116.235.109.215:4022/udp/239.45.1.230:5140
西藏卫视,http://116.235.109.215:4022/udp/239.45.1.231:5140
陕西卫视,http://116.235.109.215:4022/udp/239.45.1.232:5140
云南卫视,http://116.235.109.215:4022/udp/239.45.0.4:5140
甘肃卫视,http://116.235.109.215:4022/udp/239.45.1.234:5140
内蒙古卫视,http://116.235.109.215:4022/udp/239.45.1.238:5140
河南卫视,http://116.235.109.215:4022/udp/239.45.0.3:5140
新疆卫视,http://116.235.109.215:4022/udp/239.45.1.116:5140
兵团卫视,http://116.235.109.215:4022/udp/239.45.1.117:5140
三沙卫视,http://116.235.109.215:4022/udp/239.45.1.82:5140
康巴卫视,http://116.235.109.215:4022/udp/239.45.1.251:5140
东方购物-1HD,http://116.235.109.215:4022/udp/239.45.3.74:5140
东方购物-2HD,http://116.235.109.215:4022/udp/239.45.3.75:5140
东方购物-3HD,http://116.235.109.215:4022/udp/239.45.3.207:5140
东方购物-4HD,http://116.235.109.215:4022/udp/239.45.3.208:5140
东方购物-5HD,http://116.235.109.215:4022/udp/239.45.3.253:5140
聚鲨环球精选,http://116.235.109.215:4022/udp/239.45.3.123:5140
央广购物,http://116.235.109.215:4022/udp/239.45.3.213:5140
家家购物,http://116.235.109.215:4022/udp/239.45.3.179:5140
快乐购物,http://116.235.109.215:4022/udp/239.45.1.53:5140
优购物,http://116.235.109.215:4022/udp/239.45.1.114:5140
好享购物,http://116.235.109.215:4022/udp/239.45.1.253:5140
中央购物,http://116.235.109.215:4022/udp/239.45.3.79:5140
家有购物,http://116.235.109.215:4022/udp/239.45.1.43:514
一年级,http://116.235.109.215:4022/udp/239.45.1.28:5140
二年级,http://116.235.109.215:4022/udp/239.45.1.29:5140
三年级,http://116.235.109.215:4022/udp/239.45.1.30:5140
四年级,http://116.235.109.215:4022/udp/239.45.1.31:5140
五年级,http://116.235.109.215:4022/udp/239.45.1.32:5140
六年级,http://116.235.109.215:4022/udp/239.45.1.33:5140
七年级,http://116.235.109.215:4022/udp/239.45.1.34:5140
八年级,http://116.235.109.215:4022/udp/239.45.1.35:5140
九年级,http://116.235.109.215:4022/udp/239.45.1.36:5140
高一年级,http://116.235.109.215:4022/udp/239.45.1.37:5140
高二年级,http://116.235.109.215:4022/udp/239.45.1.38:5140
高三年级,http://116.235.109.215:4022/udp/239.45.1.39:5140






上海新闻综合,http://180.154.97.138:4022/udp/239.45.3.209:5140
纪实人文,http://180.154.97.138:4022/udp/239.45.3.212:5140
生活时尚,http://180.154.97.138:4022/udp/239.45.3.132:5140
东方卫视,http://180.154.97.138:4022/udp/239.45.3.146:5140
上海都市,http://180.154.97.138:4022/udp/239.45.3.236:5140
都市剧场,http://180.154.97.138:4022/udp/239.45.3.136:5140
东方影视,http://180.154.97.138:4022/udp/239.45.3.237:5140
第一财经,http://180.154.97.138:4022/udp/239.45.3.211:5140
东方财经,http://180.154.97.138:4022/udp/239.45.0.17:5140
上海ICS外语,http://180.154.97.138:4022/udp/239.45.1.127:5140
上海教育,http://180.154.97.138:4022/udp/239.45.0.13:5140
欢笑剧场,http://180.154.97.138:4022/udp/239.45.3.196:5140
欢笑剧场4K,http://180.154.97.138:4022/udp/239.45.1.4:5140
五星体育,http://180.154.97.138:4022/udp/239.45.3.210:5140
法治天地,http://180.154.97.138:4022/udp/239.45.1.46:5140
家庭理财,http://180.154.97.138:4022/udp/239.45.0.14:5140
百事通4K电影,http://180.154.97.138:4022/udp/239.45.3.107:5140
百事通4K纪实,http://180.154.97.138:4022/udp/239.45.1.10:5140
百事通4K儿童,http://180.154.97.138:4022/udp/239.45.1.1:5140
乐游,http://180.154.97.138:4022/udp/239.45.3.135:5140
动漫秀场,http://180.154.97.138:4022/udp/239.45.3.134:5140
游戏风云,http://180.154.97.138:4022/udp/239.45.3.131:5140
哈哈炫动,http://180.154.97.138:4022/udp/239.45.1.55:5140
东方购物-1,http://180.154.97.138:4022/udp/239.45.3.74:5140
东方购物-2,http://180.154.97.138:4022/udp/239.45.3.75:5140
金色学堂,http://180.154.97.138:4022/udp/239.45.0.9:5140
七彩戏剧,http://180.154.97.138:4022/udp/239.45.0.16:5140
金鹰卡通,http://180.154.97.138:4022/udp/239.45.0.38:5140
卡酷少儿,http://180.154.97.138:4022/udp/239.45.0.8:5140
全纪实,http://180.154.97.138:4022/udp/239.45.3.135:5140
CCTV1综合,http://180.154.97.138:4022/udp/239.45.3.145:5140
CCTV2财经,http://180.154.97.138:4022/udp/239.45.1.109:5140
CCTV3综艺,http://180.154.97.138:4022/udp/239.45.1.68:5140
CCTV4中文国际,http://180.154.97.138:4022/udp/239.45.0.2:5140
CCTV5体育,http://180.154.97.138:4022/udp/239.45.1.69:5140
CCTV6电影,http://180.154.97.138:4022/udp/239.45.1.70:5140
CCTV7国防军事,http://180.154.97.138:4022/udp/239.45.3.56:5140
CCTV8电视剧,http://180.154.97.138:4022/udp/239.45.1.71:5140
CCTV9记录,http://180.154.97.138:4022/udp/239.45.3.4:5140
CCTV10科教,http://180.154.97.138:4022/udp/239.45.3.8:5140
CCTV11戏曲,http://180.154.97.138:4022/udp/239.45.1.196:5140
CCTV12社会与法,http://180.154.97.138:4022/udp/239.45.3.10:5140
CCTV13新闻,http://180.154.97.138:4022/udp/239.45.1.198:5140
CCTV14少儿,http://180.154.97.138:4022/udp/239.45.3.23:5140
CCTV15音乐,http://180.154.97.138:4022/udp/239.45.1.200:5140
CCTV-17农村农业,http://180.154.97.138:4022/udp/239.45.3.52:5140
CGTN,http://180.154.97.138:4022/udp/239.45.1.194:5140
浙江卫视,http://180.154.97.138:4022/udp/239.45.3.178:5140
江苏卫视,http://180.154.97.138:4022/udp/239.45.3.177:5140
湖南卫视,http://180.154.97.138:4022/udp/239.45.3.228:5140
北京卫视,http://180.154.97.138:4022/udp/239.45.3.229:5140
广东卫视,http://180.154.97.138:4022/udp/239.45.3.230:5140
深圳卫视,http://180.154.97.138:4022/udp/239.45.3.231:5140
黑龙江卫视,http://180.154.97.138:4022/udp/239.45.3.232:5140
山东卫视,http://180.154.97.138:4022/udp/239.45.3.238:5140
湖北卫视,http://180.154.97.138:4022/udp/239.45.3.239:5140
安徽卫视,http://180.154.97.138:4022/udp/239.45.1.120:5140
东南卫视,http://180.154.97.138:4022/udp/239.45.1.121:5140
江西卫视,http://180.154.97.138:4022/udp/239.45.1.122:5140
辽宁卫视,http://180.154.97.138:4022/udp/239.45.1.123:5140
天津卫视,http://180.154.97.138:4022/udp/239.45.1.124:5140
四川卫视,http://180.154.97.138:4022/udp/239.45.1.83:5140
重庆卫视,http://180.154.97.138:4022/udp/239.45.1.84:5140
贵州卫视,http://180.154.97.138:4022/udp/239.45.1.80:5140
海南卫视,http://180.154.97.138:4022/udp/239.45.1.81:5140
河北卫视,http://180.154.97.138:4022/udp/239.45.1.44:5140
金鹰纪实,http://180.154.97.138:4022/udp/239.45.1.45:5140
宁夏卫视,http://180.154.97.138:4022/udp/239.45.1.213:5140
广西卫视,http://180.154.97.138:4022/udp/239.45.0.5:5140
吉林卫视,http://180.154.97.138:4022/udp/239.45.0.6:5140
山西卫视,http://180.154.97.138:4022/udp/239.45.1.229:5140
青海卫视,http://180.154.97.138:4022/udp/239.45.1.230:5140
西藏卫视,http://180.154.97.138:4022/udp/239.45.1.231:5140
陕西卫视,http://180.154.97.138:4022/udp/239.45.1.232:5140
云南卫视,http://180.154.97.138:4022/udp/239.45.0.4:5140
甘肃卫视,http://180.154.97.138:4022/udp/239.45.1.234:5140
内蒙古卫视,http://180.154.97.138:4022/udp/239.45.1.238:5140
河南卫视,http://180.154.97.138:4022/udp/239.45.0.3:5140
新疆卫视,http://180.154.97.138:4022/udp/239.45.1.116:5140
兵团卫视,http://180.154.97.138:4022/udp/239.45.1.117:5140
三沙卫视,http://180.154.97.138:4022/udp/239.45.1.82:5140
康巴卫视,http://180.154.97.138:4022/udp/239.45.1.251:5140
东方购物-1HD,http://180.154.97.138:4022/udp/239.45.3.74:5140
东方购物-2HD,http://180.154.97.138:4022/udp/239.45.3.75:5140
东方购物-3HD,http://180.154.97.138:4022/udp/239.45.3.207:5140
东方购物-4HD,http://180.154.97.138:4022/udp/239.45.3.208:5140
东方购物-5HD,http://180.154.97.138:4022/udp/239.45.3.253:5140
聚鲨环球精选,http://180.154.97.138:4022/udp/239.45.3.123:5140
央广购物,http://180.154.97.138:4022/udp/239.45.3.213:5140
家家购物,http://180.154.97.138:4022/udp/239.45.3.179:5140
快乐购物,http://180.154.97.138:4022/udp/239.45.1.53:5140
优购物,http://180.154.97.138:4022/udp/239.45.1.114:5140
好享购物,http://180.154.97.138:4022/udp/239.45.1.253:5140
中央购物,http://180.154.97.138:4022/udp/239.45.3.79:5140
家有购物,http://180.154.97.138:4022/udp/239.45.1.43:514
一年级,http://180.154.97.138:4022/udp/239.45.1.28:5140
二年级,http://180.154.97.138:4022/udp/239.45.1.29:5140
三年级,http://180.154.97.138:4022/udp/239.45.1.30:5140
四年级,http://180.154.97.138:4022/udp/239.45.1.31:5140
五年级,http://180.154.97.138:4022/udp/239.45.1.32:5140
六年级,http://180.154.97.138:4022/udp/239.45.1.33:5140
七年级,http://180.154.97.138:4022/udp/239.45.1.34:5140
八年级,http://180.154.97.138:4022/udp/239.45.1.35:5140
九年级,http://180.154.97.138:4022/udp/239.45.1.36:5140
高一年级,http://180.154.97.138:4022/udp/239.45.1.37:5140
高二年级,http://180.154.97.138:4022/udp/239.45.1.38:5140
高三年级,http://180.154.97.138:4022/udp/239.45.1.39:5140






上海新闻综合,http://58.38.162.136:5002/udp/239.45.3.209:5140
纪实人文,http://58.38.162.136:5002/udp/239.45.3.212:5140
生活时尚,http://58.38.162.136:5002/udp/239.45.3.132:5140
东方卫视,http://58.38.162.136:5002/udp/239.45.3.146:5140
上海都市,http://58.38.162.136:5002/udp/239.45.3.236:5140
都市剧场,http://58.38.162.136:5002/udp/239.45.3.136:5140
东方影视,http://58.38.162.136:5002/udp/239.45.3.237:5140
第一财经,http://58.38.162.136:5002/udp/239.45.3.211:5140
东方财经,http://58.38.162.136:5002/udp/239.45.0.17:5140
上海ICS外语,http://58.38.162.136:5002/udp/239.45.1.127:5140
上海教育,http://58.38.162.136:5002/udp/239.45.0.13:5140
欢笑剧场,http://58.38.162.136:5002/udp/239.45.3.196:5140
欢笑剧场4K,http://58.38.162.136:5002/udp/239.45.1.4:5140
五星体育,http://58.38.162.136:5002/udp/239.45.3.210:5140
法治天地,http://58.38.162.136:5002/udp/239.45.1.46:5140
家庭理财,http://58.38.162.136:5002/udp/239.45.0.14:5140
百事通4K电影,http://58.38.162.136:5002/udp/239.45.3.107:5140
百事通4K纪实,http://58.38.162.136:5002/udp/239.45.1.10:5140
百事通4K儿童,http://58.38.162.136:5002/udp/239.45.1.1:5140
乐游,http://58.38.162.136:5002/udp/239.45.3.135:5140
动漫秀场,http://58.38.162.136:5002/udp/239.45.3.134:5140
游戏风云,http://58.38.162.136:5002/udp/239.45.3.131:5140
哈哈炫动,http://58.38.162.136:5002/udp/239.45.1.55:5140
东方购物-1,http://58.38.162.136:5002/udp/239.45.3.74:5140
东方购物-2,http://58.38.162.136:5002/udp/239.45.3.75:5140
金色学堂,http://58.38.162.136:5002/udp/239.45.0.9:5140
七彩戏剧,http://58.38.162.136:5002/udp/239.45.0.16:5140
金鹰卡通,http://58.38.162.136:5002/udp/239.45.0.38:5140
卡酷少儿,http://58.38.162.136:5002/udp/239.45.0.8:5140
全纪实,http://58.38.162.136:5002/udp/239.45.3.135:5140
CCTV1综合,http://58.38.162.136:5002/udp/239.45.3.145:5140
CCTV2财经,http://58.38.162.136:5002/udp/239.45.1.109:5140
CCTV3综艺,http://58.38.162.136:5002/udp/239.45.1.68:5140
CCTV4中文国际,http://58.38.162.136:5002/udp/239.45.0.2:5140
CCTV5体育,http://58.38.162.136:5002/udp/239.45.1.69:5140
CCTV6电影,http://58.38.162.136:5002/udp/239.45.1.70:5140
CCTV7国防军事,http://58.38.162.136:5002/udp/239.45.3.56:5140
CCTV8电视剧,http://58.38.162.136:5002/udp/239.45.1.71:5140
CCTV9记录,http://58.38.162.136:5002/udp/239.45.3.4:5140
CCTV10科教,http://58.38.162.136:5002/udp/239.45.3.8:5140
CCTV11戏曲,http://58.38.162.136:5002/udp/239.45.1.196:5140
CCTV12社会与法,http://58.38.162.136:5002/udp/239.45.3.10:5140
CCTV13新闻,http://58.38.162.136:5002/udp/239.45.1.198:5140
CCTV14少儿,http://58.38.162.136:5002/udp/239.45.3.23:5140
CCTV15音乐,http://58.38.162.136:5002/udp/239.45.1.200:5140
CCTV-17农村农业,http://58.38.162.136:5002/udp/239.45.3.52:5140
CGTN,http://58.38.162.136:5002/udp/239.45.1.194:5140
浙江卫视,http://58.38.162.136:5002/udp/239.45.3.178:5140
江苏卫视,http://58.38.162.136:5002/udp/239.45.3.177:5140
湖南卫视,http://58.38.162.136:5002/udp/239.45.3.228:5140
北京卫视,http://58.38.162.136:5002/udp/239.45.3.229:5140
广东卫视,http://58.38.162.136:5002/udp/239.45.3.230:5140
深圳卫视,http://58.38.162.136:5002/udp/239.45.3.231:5140
黑龙江卫视,http://58.38.162.136:5002/udp/239.45.3.232:5140
山东卫视,http://58.38.162.136:5002/udp/239.45.3.238:5140
湖北卫视,http://58.38.162.136:5002/udp/239.45.3.239:5140
安徽卫视,http://58.38.162.136:5002/udp/239.45.1.120:5140
东南卫视,http://58.38.162.136:5002/udp/239.45.1.121:5140
江西卫视,http://58.38.162.136:5002/udp/239.45.1.122:5140
辽宁卫视,http://58.38.162.136:5002/udp/239.45.1.123:5140
天津卫视,http://58.38.162.136:5002/udp/239.45.1.124:5140
四川卫视,http://58.38.162.136:5002/udp/239.45.1.83:5140
重庆卫视,http://58.38.162.136:5002/udp/239.45.1.84:5140
贵州卫视,http://58.38.162.136:5002/udp/239.45.1.80:5140
海南卫视,http://58.38.162.136:5002/udp/239.45.1.81:5140
河北卫视,http://58.38.162.136:5002/udp/239.45.1.44:5140
金鹰纪实,http://58.38.162.136:5002/udp/239.45.1.45:5140
宁夏卫视,http://58.38.162.136:5002/udp/239.45.1.213:5140
广西卫视,http://58.38.162.136:5002/udp/239.45.0.5:5140
吉林卫视,http://58.38.162.136:5002/udp/239.45.0.6:5140
山西卫视,http://58.38.162.136:5002/udp/239.45.1.229:5140
青海卫视,http://58.38.162.136:5002/udp/239.45.1.230:5140
西藏卫视,http://58.38.162.136:5002/udp/239.45.1.231:5140
陕西卫视,http://58.38.162.136:5002/udp/239.45.1.232:5140
云南卫视,http://58.38.162.136:5002/udp/239.45.0.4:5140
甘肃卫视,http://58.38.162.136:5002/udp/239.45.1.234:5140
内蒙古卫视,http://58.38.162.136:5002/udp/239.45.1.238:5140
河南卫视,http://58.38.162.136:5002/udp/239.45.0.3:5140
新疆卫视,http://58.38.162.136:5002/udp/239.45.1.116:5140
兵团卫视,http://58.38.162.136:5002/udp/239.45.1.117:5140
三沙卫视,http://58.38.162.136:5002/udp/239.45.1.82:5140
康巴卫视,http://58.38.162.136:5002/udp/239.45.1.251:5140
东方购物-1HD,http://58.38.162.136:5002/udp/239.45.3.74:5140
东方购物-2HD,http://58.38.162.136:5002/udp/239.45.3.75:5140
东方购物-3HD,http://58.38.162.136:5002/udp/239.45.3.207:5140
东方购物-4HD,http://58.38.162.136:5002/udp/239.45.3.208:5140
东方购物-5HD,http://58.38.162.136:5002/udp/239.45.3.253:5140
聚鲨环球精选,http://58.38.162.136:5002/udp/239.45.3.123:5140
央广购物,http://58.38.162.136:5002/udp/239.45.3.213:5140
家家购物,http://58.38.162.136:5002/udp/239.45.3.179:5140
快乐购物,http://58.38.162.136:5002/udp/239.45.1.53:5140
优购物,http://58.38.162.136:5002/udp/239.45.1.114:5140
好享购物,http://58.38.162.136:5002/udp/239.45.1.253:5140
中央购物,http://58.38.162.136:5002/udp/239.45.3.79:5140
家有购物,http://58.38.162.136:5002/udp/239.45.1.43:514
一年级,http://58.38.162.136:5002/udp/239.45.1.28:5140
二年级,http://58.38.162.136:5002/udp/239.45.1.29:5140
三年级,http://58.38.162.136:5002/udp/239.45.1.30:5140
四年级,http://58.38.162.136:5002/udp/239.45.1.31:5140
五年级,http://58.38.162.136:5002/udp/239.45.1.32:5140
六年级,http://58.38.162.136:5002/udp/239.45.1.33:5140
七年级,http://58.38.162.136:5002/udp/239.45.1.34:5140
八年级,http://58.38.162.136:5002/udp/239.45.1.35:5140
九年级,http://58.38.162.136:5002/udp/239.45.1.36:5140
高一年级,http://58.38.162.136:5002/udp/239.45.1.37:5140
高二年级,http://58.38.162.136:5002/udp/239.45.1.38:5140
高三年级,http://58.38.162.136:5002/udp/239.45.1.39:5140






